realisation,condition,velocity_error_sigma_kms,intrinsic_velocity_sigma_kms,effective_per_component_sigma_kms,delta_v_kms,delta_v_over_effective_sigma,mc_seed_base,velocity_seed_offset,intrinsic_velocity_seed,observational_error_seed,velocity_direction_angle_rad,stage1_fracture_scale_pc,stage1_groups,target_parent_status,mean_completeness,mean_purity,mean_jaccard,strict_recoveries_of_8,formal_overlap_resolved,overlap_best_groups_separate,mean_fragment_count,s3_passes,s3_significant_flags,s3_accepted_splits,s3_final_groups,s3_orphans
10,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260735,20260841,5.714785923302727,17.027820392426293,102,target_parent_tested,0.996061731557377,0.8768886271427989,0.8734368567514351,8,True,True,1.0,2,1,1,2,28
10,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260735,20260841,5.714785923302727,17.027820392426293,102,target_parent_tested,0.9900742827868853,0.8724535197665151,0.8642096870915301,8,True,True,1.0,2,1,1,2,30
10,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260735,20260841,5.714785923302727,17.027820392426293,102,target_parent_tested,1.0,0.7563250916510829,0.7563250916510829,6,False,False,1.0,1,0,0,1,0
11,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260736,20260842,3.540579634198396,17.038393596540367,101,target_parent_tested,0.9973958333333331,0.8952390534951616,0.892634886828495,8,True,True,1.0,2,1,1,2,3
11,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260736,20260842,3.540579634198396,17.038393596540367,101,target_parent_tested,0.9973958333333331,0.8952390534951616,0.892634886828495,8,True,True,1.0,2,1,1,2,3
11,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260736,20260842,3.540579634198396,17.038393596540367,101,target_parent_tested,0.9973638148907104,0.895235341211959,0.8926065806690747,8,True,True,1.0,2,1,1,2,3
11,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260736,20260842,3.540579634198396,17.038393596540367,101,target_parent_tested,0.9898501536885246,0.8932385321352021,0.8832407257359643,8,True,True,1.0,2,1,1,2,11
11,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260736,20260842,3.540579634198396,17.038393596540367,101,target_parent_tested,1.0,0.7709184013212487,0.7709184013212487,7,False,False,1.0,1,0,0,1,0
12,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260737,20260843,0.6268795493003532,17.027820392426293,101,target_parent_tested,0.9972997780054644,0.8928078628758683,0.8902308796665842,8,True,True,1.0,2,1,1,2,7
12,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260737,20260843,0.6268795493003532,17.027820392426293,101,target_parent_tested,0.9993489583333331,0.8934407885433384,0.8928409141714791,8,True,True,1.0,2,1,1,2,5
12,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260737,20260843,0.6268795493003532,17.027820392426293,101,target_parent_tested,0.9986338797814208,0.8934439997254763,0.8921218281499738,8,True,True,1.0,2,1,1,2,6
12,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260737,20260843,0.6268795493003532,17.027820392426293,101,target_parent_tested,0.992646431010929,0.8919798163461433,0.885091083563436,8,True,True,1.0,2,1,1,2,13
12,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260737,20260843,0.6268795493003532,17.027820392426293,101,target_parent_tested,1.0,0.7706743508960449,0.7706743508960449,6,False,False,1.0,1,0,0,1,0
13,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260738,20260844,3.520276229882516,17.015217647302862,100,target_parent_tested,0.9993489583333331,0.8706289581695426,0.8700350526969058,8,True,True,1.0,2,1,1,2,29
13,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260738,20260844,3.520276229882516,17.015217647302862,100,target_parent_tested,0.9986979166666669,0.8693736192331964,0.8681978766589391,8,True,True,1.0,2,1,1,2,28
13,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260738,20260844,3.520276229882516,17.015217647302862,100,target_parent_tested,0.9986979166666669,0.8700501713392829,0.868886041250809,8,True,True,1.0,2,1,1,3,19
13,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260738,20260844,3.520276229882516,17.015217647302862,100,target_parent_tested,0.9953146345628416,0.8698735132169926,0.8655778247667286,8,True,True,1.0,2,1,1,3,24
13,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260738,20260844,3.520276229882516,17.015217647302862,100,target_parent_tested,1.0,0.7427327296806593,0.7427327296806593,6,False,False,1.0,1,0,0,1,0
14,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260739,20260845,0.988627627554822,17.018295368341942,99,target_parent_tested,0.9986338797814208,0.83283492814536,0.8316325898963897,8,True,True,1.0,2,1,1,2,19
14,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260739,20260845,0.988627627554822,17.018295368341942,99,target_parent_tested,0.9993169398907104,0.8328475036292373,0.8322522655339992,8,True,True,1.0,2,1,1,2,18
14,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260739,20260845,0.988627627554822,17.018295368341942,99,target_parent_tested,0.9993169398907104,0.8340081917850968,0.8334189967162062,8,True,True,1.0,2,1,1,2,20
14,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260739,20260845,0.988627627554822,17.018295368341942,99,target_parent_tested,0.996029713114754,0.8344468295807703,0.8308828744940011,8,True,True,1.0,2,1,1,2,26
14,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260739,20260845,0.988627627554822,17.018295368341942,99,target_parent_tested,1.0,0.7109438500814873,0.7109438500814873,6,False,False,1.0,1,0,0,1,0
15,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260740,20260846,4.285340399210964,17.048388529750305,100,target_parent_tested,0.9986338797814208,0.8651269214923695,0.8638734241655737,7,True,True,1.0,2,1,1,3,40
15,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260740,20260846,4.285340399210964,17.048388529750305,100,target_parent_tested,0.9986338797814208,0.8668521315200094,0.8655853342075794,7,True,True,1.0,2,1,1,3,43
15,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260740,20260846,4.285340399210964,17.048388529750305,100,target_parent_tested,0.9986338797814208,0.8679616246203492,0.8666948273079191,7,True,True,1.0,2,1,1,2,55
15,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260740,20260846,4.285340399210964,17.048388529750305,100,target_parent_tested,1.0,0.7358405176206575,0.7358405176206575,5,False,False,1.0,1,0,0,1,0
15,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260740,20260846,4.285340399210964,17.048388529750305,100,target_parent_tested,1.0,0.7358405176206575,0.7358405176206575,5,False,False,1.0,1,0,0,1,0
16,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260741,20260847,4.156599688540642,17.023194609192984,100,target_parent_tested,0.9979508196721312,0.8412029801806665,0.8394897822111234,8,True,True,1.0,2,1,1,2,62
16,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260741,20260847,4.156599688540642,17.023194609192984,100,target_parent_tested,0.9946956113387978,0.8403823788748661,0.8365489834849837,8,True,True,1.0,2,1,1,2,68
16,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260741,20260847,4.156599688540642,17.023194609192984,100,target_parent_tested,0.9947596482240436,0.8413275871552768,0.8376552070336051,8,True,True,1.0,2,1,1,2,70
16,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260741,20260847,4.156599688540642,17.023194609192984,100,target_parent_tested,0.9862320696721312,0.840326973364204,0.8303046575450441,8,True,True,1.0,2,1,1,4,62
16,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260741,20260847,4.156599688540642,17.023194609192984,100,target_parent_tested,1.0,0.7206978781933788,0.7206978781933788,6,False,False,1.0,1,0,0,1,0
17,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260742,20260848,1.2400365498747543,16.897601390104445,96,target_parent_tested,0.9912531960751736,0.8189669682450591,0.8111337222224337,8,True,True,1.0,2,1,1,2,23
17,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260742,20260848,1.2400365498747543,16.897601390104445,96,target_parent_tested,0.9912852145177964,0.8183278620501664,0.8105424938346664,8,True,True,1.0,2,1,1,2,22
17,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260742,20260848,1.2400365498747543,16.897601390104445,96,target_parent_tested,0.98995111274184,0.8189034535418203,0.8098627790890406,8,True,True,1.0,2,1,1,2,25
17,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260742,20260848,1.2400365498747543,16.897601390104445,96,target_parent_tested,0.980676437195392,0.8166337999967006,0.7992913928001942,8,True,True,1.0,2,1,1,2,36
17,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260742,20260848,1.2400365498747543,16.897601390104445,96,target_parent_tested,0.9953195382882882,0.6939310548354898,0.6907582724960408,6,False,False,1.0,1,0,0,1,0
18,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260743,20260849,0.980199209544696,16.832616083945528,96,target_parent_tested,0.9953195382882882,0.8491107860896838,0.8452027535621854,7,True,True,1.0,2,1,1,2,23
18,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260743,20260849,0.980199209544696,16.832616083945528,96,target_parent_tested,0.9953195382882882,0.8491107860896838,0.8452027535621854,7,True,True,1.0,2,1,1,2,23
18,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260743,20260849,0.980199209544696,16.832616083945528,96,target_parent_tested,0.9933343948456652,0.848353184624612,0.8426099484314673,7,True,True,1.0,2,1,1,2,25
18,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260743,20260849,0.980199209544696,16.832616083945528,96,target_parent_tested,0.9866959044085069,0.8480497011710542,0.836285297968267,7,True,True,1.0,2,1,1,2,35
18,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260743,20260849,0.980199209544696,16.832616083945528,96,target_parent_tested,0.9953195382882882,0.7235365817941866,0.7205182001433508,5,False,False,1.0,1,0,0,1,0
19,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260744,20260850,2.3405469589234884,17.027820392426293,102,target_parent_tested,0.998046875,0.866996377592099,0.865317988845296,8,True,True,1.0,2,1,1,2,33
19,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260744,20260850,2.3405469589234884,17.027820392426293,102,target_parent_tested,0.9973638148907104,0.8681116793272171,0.8658822472162131,8,True,True,1.0,2,1,1,2,36
19,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260744,20260850,2.3405469589234884,17.027820392426293,102,target_parent_tested,0.9959976946721312,0.869769193125115,0.8663226289418393,8,True,True,1.0,2,1,1,2,41
19,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260744,20260850,2.3405469589234884,17.027820392426293,102,target_parent_tested,0.9912803107923498,0.8691109283625145,0.8615463826794427,8,True,True,1.0,2,1,1,2,47
19,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260744,20260850,2.3405469589234884,17.027820392426293,102,target_parent_tested,1.0,0.7447217451811158,0.7447217451811158,6,False,False,1.0,1,0,0,1,0
20,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260745,20260851,1.3788287780389752,17.058791019808645,100,target_parent_tested,0.9986658982240436,0.8655842985104822,0.864250196734526,8,True,True,1.0,2,1,1,2,2
20,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260745,20260851,1.3788287780389752,17.058791019808645,100,target_parent_tested,0.997982838114754,0.8655842985104822,0.8635671366252362,8,True,True,1.0,2,1,1,2,3
20,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260745,20260851,1.3788287780389752,17.058791019808645,100,target_parent_tested,0.9973317964480874,0.8655842985104822,0.8629160949585697,8,True,True,1.0,2,1,1,2,4
20,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260745,20260851,1.3788287780389752,17.058791019808645,100,target_parent_tested,0.9871499316939892,0.8649229228491064,0.852100054902226,8,True,True,1.0,2,1,1,2,18
20,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260745,20260851,1.3788287780389752,17.058791019808645,100,target_parent_tested,1.0,0.7405842985104822,0.7405842985104822,7,False,False,1.0,1,0,0,1,0
21,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260746,20260852,5.525609156846147,17.040104933363203,102,target_parent_tested,0.9972997780054644,0.9265108936057246,0.923884235664324,8,True,True,1.0,2,1,1,2,13
21,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260746,20260852,5.525609156846147,17.040104933363203,102,target_parent_tested,0.9966487363387978,0.9264855141833602,0.923259235664324,8,True,True,1.0,2,1,1,2,14
21,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260746,20260852,5.525609156846147,17.040104933363203,102,target_parent_tested,0.9959656762295082,0.9246913865043268,0.9208249617298628,8,True,True,1.0,2,1,1,2,12
21,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260746,20260852,5.525609156846147,17.040104933363203,102,target_parent_tested,0.9685578893442623,0.9268965403885854,0.8968415051780202,7,True,True,1.0,2,1,1,4,29
21,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260746,20260852,5.525609156846147,17.040104933363203,102,target_parent_tested,1.0,0.8015014361289773,0.8015014361289773,6,False,False,1.0,1,0,0,1,0
22,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260747,20260853,1.9547055472494776,17.040104933363203,100,target_parent_tested,0.9986658982240436,0.7501805928555039,0.7488928719924124,7,True,True,1.0,2,1,1,2,2
22,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260747,20260853,1.9547055472494776,17.040104933363203,100,target_parent_tested,0.9986338797814208,0.7508828807758995,0.7495167605573203,7,True,True,1.0,2,1,1,2,3
22,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260747,20260853,1.9547055472494776,17.040104933363203,100,target_parent_tested,0.9959656762295082,0.7520934399761494,0.7481119885143749,7,True,True,1.0,2,1,1,2,9
22,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260747,20260853,1.9547055472494776,17.040104933363203,100,target_parent_tested,0.9864988900273224,0.7501604502854278,0.736887169482223,7,True,True,1.0,2,1,1,2,20
22,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260747,20260853,1.9547055472494776,17.040104933363203,100,target_parent_tested,1.0,0.6273801836475479,0.6273801836475479,6,False,False,1.0,1,0,0,1,0
23,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260748,20260854,1.5857552189561728,16.82746389211387,96,target_parent_tested,0.9933023764030424,0.8622927403849887,0.8569273394177859,8,True,True,1.0,2,1,1,2,32
23,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260748,20260854,1.5857552189561728,16.82746389211387,96,target_parent_tested,0.98995111274184,0.8614609780415734,0.8531939095438552,8,True,True,1.0,2,1,1,2,36
23,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260748,20260854,1.5857552189561728,16.82746389211387,96,target_parent_tested,0.9892360341899276,0.8609589169241546,0.8520251275198507,8,True,True,1.0,2,1,1,2,36
23,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260748,20260854,1.5857552189561728,16.82746389211387,96,target_parent_tested,0.9830884932063212,0.8579203376474847,0.8433476855020262,8,True,True,1.0,2,1,1,2,39
23,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260748,20260854,1.5857552189561728,16.82746389211387,96,target_parent_tested,0.9966216216216216,0.7384185112491066,0.7359268168969471,6,False,False,1.0,1,0,0,1,0
24,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260749,20260855,0.4419310848923131,17.048388529750305,98,target_parent_tested,0.9993489583333331,0.8094624972646546,0.8088626228927953,8,True,True,1.0,2,1,1,2,13
24,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260749,20260855,0.4419310848923131,17.048388529750305,98,target_parent_tested,0.9986979166666669,0.8106610922805504,0.8094371178422902,8,True,True,1.0,2,1,1,2,16
24,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260749,20260855,0.4419310848923131,17.048388529750305,98,target_parent_tested,0.998014856557377,0.8095026478031988,0.8076394825720723,8,True,True,1.0,2,1,1,2,15
24,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260749,20260855,0.4419310848923131,17.048388529750305,98,target_parent_tested,0.990629269125683,0.8069629178256907,0.7981394779557055,8,True,True,1.0,2,1,1,2,22
24,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260749,20260855,0.4419310848923131,17.048388529750305,98,target_parent_tested,1.0,0.6839120221030888,0.6839120221030888,6,False,False,1.0,1,0,0,1,0
25,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260750,20260856,5.049677872782353,17.044626788618505,102,target_parent_tested,0.997982838114754,0.9232128027156614,0.9213141615230412,8,True,True,1.0,2,1,1,2,30
25,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260750,20260856,5.049677872782353,17.044626788618505,102,target_parent_tested,0.9973317964480874,0.9232255277470228,0.9207075130433772,8,True,True,1.0,2,1,1,2,31
25,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260750,20260856,5.049677872782353,17.044626788618505,102,target_parent_tested,0.9946635928961748,0.92191349346627,0.9169282308598398,8,True,True,1.0,2,1,1,2,33
25,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260750,20260856,5.049677872782353,17.044626788618505,102,target_parent_tested,0.9839267418032788,0.9203977476710204,0.9054491533687752,8,True,True,1.0,2,1,1,2,47
25,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260750,20260856,5.049677872782353,17.044626788618505,102,target_parent_tested,1.0,0.7939110627592783,0.7939110627592783,6,False,False,1.0,1,0,0,1,0
26,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260751,20260857,4.7391679302823455,17.018295368341942,99,target_parent_tested,0.9986979166666669,0.8457280101561686,0.8446194403279386,8,True,True,1.0,2,1,1,2,46
26,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260751,20260857,4.7391679302823455,17.018295368341942,99,target_parent_tested,0.9986979166666669,0.8431947875648065,0.8420862177365764,8,True,True,1.0,2,1,1,2,41
26,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260751,20260857,4.7391679302823455,17.018295368341942,99,target_parent_tested,0.998014856557377,0.8461230225300502,0.8445120882345649,8,True,True,1.0,2,1,1,2,48
26,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260751,20260857,4.7391679302823455,17.018295368341942,99,target_parent_tested,0.9953466530054644,0.8487442863465816,0.8449021417224932,8,True,True,1.0,2,1,1,2,57
26,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260751,20260857,4.7391679302823455,17.018295368341942,99,target_parent_tested,1.0,0.7229692155527139,0.7229692155527139,6,False,False,1.0,1,0,0,1,0
27,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260752,20260858,4.560044363021102,17.022899394627675,102,target_parent_tested,0.9973958333333331,0.8490031784665445,0.846605219282871,8,True,True,1.0,2,1,1,2,29
27,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260752,20260858,4.560044363021102,17.022899394627675,102,target_parent_tested,0.998046875,0.8495814532737542,0.847782595405734,8,True,True,1.0,2,1,1,2,29
27,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260752,20260858,4.560044363021102,17.022899394627675,102,target_parent_tested,0.9959656762295082,0.8498756600653838,0.8464051261629684,8,True,True,1.0,2,1,1,2,33
27,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260752,20260858,4.560044363021102,17.022899394627675,102,target_parent_tested,0.9816534323770492,0.8427555987895123,0.8268076835863056,8,True,True,1.0,2,1,1,2,42
27,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260752,20260858,4.560044363021102,17.022899394627675,102,target_parent_tested,1.0,0.7262386006074288,0.7262386006074288,6,False,False,1.0,1,0,0,1,0
28,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260753,20260859,3.4128214153334104,17.027820392426293,100,target_parent_tested,0.9986338797814208,0.886551422138857,0.8853971737394998,8,True,True,1.0,2,1,1,2,92
28,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260753,20260859,3.4128214153334104,17.027820392426293,100,target_parent_tested,0.9986979166666669,0.8851577961726955,0.88409085996425,8,True,True,1.0,2,1,1,2,90
28,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260753,20260859,3.4128214153334104,17.027820392426293,100,target_parent_tested,0.9973958333333331,0.8835829905793059,0.8814100825811552,8,True,True,1.0,2,1,1,2,89
28,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260753,20260859,3.4128214153334104,17.027820392426293,100,target_parent_tested,1.0,0.7547051352293925,0.7547051352293925,6,False,False,1.0,1,0,0,1,0
28,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260753,20260859,3.4128214153334104,17.027820392426293,100,target_parent_tested,1.0,0.7547051352293925,0.7547051352293925,6,False,False,1.0,1,0,0,1,0
29,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260754,20260860,0.0152986083335307,17.048388529750305,101,target_parent_tested,0.9993489583333331,0.9035625708576724,0.9029314579842916,8,True,True,1.0,2,1,1,2,11
29,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260754,20260860,0.0152986083335307,17.048388529750305,101,target_parent_tested,0.9993489583333331,0.9029314579842916,0.90230678503819,8,True,True,1.0,2,1,1,2,10
29,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260754,20260860,0.0152986083335307,17.048388529750305,101,target_parent_tested,0.9973958333333331,0.9028815384693912,0.900357709767552,8,True,True,1.0,2,1,1,2,13
29,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260754,20260860,0.0152986083335307,17.048388529750305,101,target_parent_tested,0.9900742827868853,0.8988099979804784,0.8895962285379336,8,True,True,1.0,2,1,1,2,18
29,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260754,20260860,0.0152986083335307,17.048388529750305,101,target_parent_tested,1.0,0.7777484389724909,0.7777484389724909,6,False,False,1.0,1,0,0,1,0
30,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260755,20260861,3.7599218828947416,17.040104933363203,102,target_parent_tested,0.9954106898907104,0.9153347541067978,0.910948514106256,8,True,True,1.0,2,1,1,2,18
30,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260755,20260861,3.7599218828947416,17.040104933363203,102,target_parent_tested,0.9967447916666669,0.9166575424606612,0.9135030215429824,8,True,True,1.0,2,1,1,2,18
30,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260755,20260861,3.7599218828947416,17.040104933363203,102,target_parent_tested,0.9954106898907104,0.9166359437659148,0.912235897746581,8,True,True,1.0,2,1,1,2,20
30,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260755,20260861,3.7599218828947416,17.040104933363203,102,target_parent_tested,0.9895513148907104,0.9158334567792172,0.90592309343704,8,True,True,1.0,2,1,1,2,28
30,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260755,20260861,3.7599218828947416,17.040104933363203,102,target_parent_tested,1.0,0.7903269068775061,0.7903269068775061,6,False,False,1.0,1,0,0,1,0
31,baseline,0.0,1.0,1.0,5.0,5.0,20260725,30000000,50260756,20260862,4.879422056246835,17.040104933363203,102,target_parent_tested,0.9993169398907104,0.9329713883135716,0.9323444938522876,8,True,True,1.0,2,1,1,2,33
31,vobs_sigma_0.25,0.25,1.0,1.0307764064044151,5.0,4.85071250072666,20260725,30000000,50260756,20260862,4.879422056246835,17.040104933363203,102,target_parent_tested,1.0,0.9353518852905384,0.9353518852905384,8,True,True,1.0,2,1,1,2,36
31,vobs_sigma_0.5,0.5,1.0,1.118033988749895,5.0,4.47213595499958,20260725,30000000,50260756,20260862,4.879422056246835,17.040104933363203,102,target_parent_tested,0.994599556010929,0.9345288156477156,0.9295843876999572,8,True,True,1.0,2,1,1,2,43
31,vobs_sigma_1,1.0,1.0,1.4142135623730951,5.0,3.5355339059327373,20260725,30000000,50260756,20260862,4.879422056246835,17.040104933363203,102,target_parent_tested,0.992614412568306,0.9338395734629524,0.927107367121444,8,True,True,1.0,2,1,1,2,45
31,vobs_sigma_2,2.0,1.0,2.23606797749979,5.0,2.23606797749979,20260725,30000000,50260756,20260862,4.879422056246835,17.040104933363203,102,target_parent_tested,1.0,0.8053650049491821,0.8053650049491821,6,False,False,1.0,1,0,0,1,0
